lr,train/loss,train/color_loss,train/normal_loss,train/mask_error,train/psnr,train/s_val,epoch,created_at,val/loss,val/psnr
5.00E-05,0.246273652,0.089383021,0.00115575,0.155734882,23.74357224,0.006929291,2,05:03.3,,
5.00E-05,0.239340499,0.088703118,0.001206537,0.149430841,23.54300308,0.006927848,2,05:34.3,,
5.00E-05,0.257010281,0.090463825,0.001197929,0.16534853,24.34331894,0.006937279,2,06:05.2,,
5.00E-05,0.245274767,0.08559639,0.001050705,0.158627674,25.04876328,0.006946875,2,06:36.0,,
5.00E-05,0.252812624,0.089255311,0.001066643,0.162490666,24.26670265,0.006939108,2,07:08.9,,
5.00E-05,0.250634253,0.08962179,0.001185902,0.159826577,24.30381012,0.006904176,2,07:39.9,,
5.00E-05,0.242339194,0.083121426,0.001095598,0.158122167,24.99472427,0.006911462,2,08:10.9,,
5.00E-05,0.26561901,0.095310427,0.001162716,0.169145867,22.67749023,0.006891877,2,08:42.0,,
5.00E-05,0.238872632,0.081968784,0.00109674,0.155807108,24.97756004,0.006883434,2,09:12.8,,
5.00E-05,0.240092188,0.082951546,0.001221526,0.15591912,25.34347153,0.006925347,2,09:43.8,,
5.00E-05,0.252195388,0.0864878,0.001153669,0.164553925,24.20491409,0.006931558,2,10:14.7,,
,,,,,,,2,10:37.0,0.860625505,15.27639389
5.00E-05,0.240776122,0.083537027,0.001178419,0.156060666,24.76330948,0.006902033,2,11:07.6,,
5.00E-05,0.239853084,0.086317442,0.001252714,0.152282938,24.13002777,0.006891401,2,11:38.4,,
5.00E-05,0.266650558,0.093860582,0.001130971,0.171658993,23.32974625,0.006906731,2,12:09.3,,
5.00E-05,0.251318067,0.096855357,0.001302365,0.153160349,22.997509,0.00690256,2,12:40.1,,
5.00E-05,0.242192999,0.08643245,0.001113303,0.154647246,24.20435715,0.006915405,2,13:11.1,,
5.00E-05,0.242419779,0.085663207,0.001193764,0.155562803,24.80105972,0.006900267,2,13:42.1,,
5.00E-05,0.240190029,0.088563249,0.001221457,0.150405318,24.15955544,0.006890281,2,14:13.0,,
5.00E-05,0.242351621,0.091464736,0.001077193,0.149809703,24.40264702,0.006884422,2,14:43.9,,
5.00E-05,0.243390054,0.089317113,0.001163209,0.152909726,24.52217865,0.006911815,2,15:41.7,,
5.00E-05,0.240072012,0.082910545,0.001128103,0.156033367,24.57230568,0.006946484,3,16:43.0,,
5.00E-05,0.24773407,0.08852011,0.001187962,0.158025995,24.05574989,0.006970826,3,17:14.2,,
5.00E-05,0.25379163,0.093061961,0.001111146,0.159618512,22.83240128,0.006951856,3,17:45.1,,
5.00E-05,0.254188329,0.090558819,0.001106506,0.162523001,23.72603226,0.006935727,3,18:16.2,,
5.00E-05,0.243824631,0.083110325,0.001152454,0.159561858,24.6057663,0.006966852,3,18:47.2,,
5.00E-05,0.257714659,0.095467411,0.001154129,0.161093116,23.57458878,0.006972654,3,19:18.1,,
5.00E-05,0.245288193,0.088706434,0.001145754,0.155436009,24.49459076,0.006980575,3,19:49.0,,
5.00E-05,0.243342161,0.085152701,0.001276756,0.156912714,24.98999786,0.006966732,3,20:20.0,,
5.00E-05,0.232173562,0.084007546,0.001169969,0.146996051,24.79408073,0.006955221,3,20:51.0,,
5.00E-05,0.262099564,0.095570154,0.001119681,0.165409714,23.03188324,0.006937877,3,21:22.0,,
5.00E-05,0.244412497,0.089903876,0.001037164,0.153471455,24.37264633,0.006945364,3,21:52.9,,
5.00E-05,0.239956021,0.088065892,0.001259377,0.150630757,24.40024948,0.006941508,3,22:24.0,,
5.00E-05,0.243514508,0.08652398,0.001213866,0.155776665,25.15202713,0.006939161,3,22:55.0,,
5.00E-05,0.247850657,0.0893922,0.001259464,0.157198995,24.23173523,0.006915468,3,23:26.0,,
5.00E-05,0.240020812,0.082793199,0.001106932,0.156120688,24.9813652,0.006926758,3,23:57.0,,
5.00E-05,0.243133992,0.085180864,0.001187735,0.156765401,25.5263176,0.006930174,3,24:28.0,,
5.00E-05,0.236765638,0.090445958,0.001179971,0.145139709,23.64635849,0.006931539,3,24:58.8,,
5.00E-05,0.223953426,0.078026392,0.001148242,0.144778803,25.53543091,0.006923142,3,25:29.8,,
5.00E-05,0.230291992,0.088849284,0.001095001,0.140347704,22.97854424,0.006907607,3,26:00.7,,
5.00E-05,0.240941942,0.091966718,0.001192914,0.147782311,23.99326515,0.006913574,3,26:31.7,,
5.00E-05,0.237758428,0.078484692,0.001151266,0.158122465,25.495121,0.006899279,3,27:04.5,,
5.00E-05,0.238972366,0.086551562,0.001184593,0.151236221,24.72550392,0.0069088,3,27:35.6,,
5.00E-05,0.247698307,0.08824794,0.001157573,0.158292785,24.37784386,0.006928863,3,28:06.5,,
5.00E-05,0.240958869,0.088400617,0.001136964,0.151421279,23.94748688,0.006936796,3,28:37.5,,
5.00E-05,0.24852483,0.084414802,0.001138563,0.162971467,25.05094147,0.00693332,3,29:08.3,,
5.00E-05,0.242666274,0.087476619,0.001181261,0.154008389,24.72036743,0.006932957,3,29:39.3,,
5.00E-05,0.237544522,0.086166516,0.001060682,0.150317326,24.66106033,0.006929731,3,30:10.1,,
5.00E-05,0.239883184,0.082278848,0.0011738,0.156430528,25.01271057,0.006919729,3,30:41.1,,
5.00E-05,0.247018099,0.091981903,0.001351629,0.153684556,23.8390522,0.006910349,3,31:12.1,,
5.00E-05,0.26054588,0.091289692,0.001133089,0.168123096,23.16801834,0.006899535,3,31:43.1,,
5.00E-05,0.245989576,0.088153087,0.001258976,0.156577513,23.86539268,0.006894866,3,32:13.9,,
5.00E-05,0.242142826,0.087100603,0.001130197,0.153912023,23.90554428,0.006914317,3,32:45.2,,
5.00E-05,0.243656069,0.083716489,0.001131387,0.158808202,24.29982185,0.006916519,3,33:16.1,,
5.00E-05,0.25630042,0.089929797,0.001145884,0.165224746,23.77740669,0.006899319,3,33:47.1,,
5.00E-05,0.231311262,0.08024884,0.001180872,0.149881557,24.82914925,0.006889552,3,34:17.9,,
5.00E-05,0.237014279,0.082612053,0.001088528,0.153313696,25.42542648,0.006905065,3,34:49.0,,
5.00E-05,0.232152507,0.081497505,0.001100464,0.149554536,24.7285614,0.006932136,3,35:19.8,,
5.00E-05,0.249948055,0.092327602,0.001094831,0.156525627,23.6727314,0.006934477,3,35:50.8,,
5.00E-05,0.249428481,0.091132864,0.001144219,0.157151401,23.68178177,0.006917262,3,36:21.7,,
5.00E-05,0.235738665,0.08492101,0.001114728,0.149702922,24.69167709,0.006936412,3,36:52.7,,
5.00E-05,0.252298057,0.085896052,0.001252243,0.165149778,24.10451126,0.006897667,3,37:23.5,,
5.00E-05,0.254378468,0.095855035,0.001237077,0.157286361,23.38754654,0.00690047,3,37:54.5,,
5.00E-05,0.250068992,0.088924974,0.001054592,0.160089418,24.23633766,0.006891575,3,38:25.4,,
5.00E-05,0.231588662,0.08462178,0.001189375,0.145777509,24.74185562,0.006877935,3,38:56.4,,
5.00E-05,0.253169239,0.08960972,0.001058496,0.162501007,24.75553513,0.006885774,3,39:27.3,,
5.00E-05,0.249217868,0.08747147,0.001112956,0.160633445,24.53324318,0.006892831,3,39:58.3,,
5.00E-05,0.236960813,0.085052922,0.001155984,0.150751904,24.85198975,0.006885312,3,40:29.2,,
5.00E-05,0.246785015,0.088382915,0.001139967,0.157262132,23.41985893,0.006897788,3,41:00.2,,
5.00E-05,0.241423994,0.085970163,0.001135666,0.154318169,23.73472977,0.006928131,3,41:31.1,,
5.00E-05,0.237063751,0.085931033,0.001129519,0.150003195,24.04173851,0.006911657,3,42:02.2,,
5.00E-05,0.254002333,0.095678456,0.001209104,0.157114774,22.8718338,0.00691873,3,42:42.5,,
5.00E-05,0.251537502,0.089425489,0.001256636,0.160855368,23.88084793,0.006938205,3,43:13.4,,
5.00E-05,0.245363221,0.090132467,0.001141974,0.15408878,23.9408493,0.006961226,3,43:44.4,,
5.00E-05,0.240830302,0.086445168,0.001235211,0.153149918,24.29043579,0.006963129,3,44:15.4,,
5.00E-05,0.231732965,0.083173126,0.001283401,0.147276446,25.11294556,0.006980438,3,44:46.3,,
5.00E-05,0.238813698,0.084277809,0.00128586,0.153250024,24.40446663,0.006987972,3,45:17.2,,
5.00E-05,0.246035933,0.086647689,0.001172657,0.158215582,24.08006287,0.006987606,3,45:48.0,,
5.00E-05,0.251599938,0.084904678,0.001138467,0.165556803,24.66397476,0.006981281,3,46:21.0,,
5.00E-05,0.235625029,0.0853163,0.001176112,0.149132624,24.67192078,0.006959747,3,46:51.9,,
5.00E-05,0.250155061,0.085361235,0.001103327,0.163690493,24.59420967,0.006947561,3,47:22.8,,
5.00E-05,0.250064343,0.089753963,0.001183348,0.159127042,23.84760284,0.006936158,3,47:53.7,,
5.00E-05,0.242148206,0.086305201,0.001212433,0.154630572,23.97629166,0.006959517,3,48:24.7,,
5.00E-05,0.244053543,0.089560784,0.001254809,0.153237939,24.34967041,0.006934404,3,48:55.5,,
5.00E-05,0.243344828,0.090842828,0.001120972,0.151381031,23.75836945,0.006925605,3,49:26.3,,
5.00E-05,0.245120585,0.08616893,0.001337609,0.157614037,23.77550316,0.006938555,3,49:57.2,,
5.00E-05,0.25745514,0.08718767,0.001135995,0.169131473,24.22755814,0.006928072,3,50:28.0,,
5.00E-05,0.247352228,0.086033046,0.001200884,0.160118297,24.19067192,0.006949115,3,50:58.7,,
5.00E-05,0.25319159,0.088783257,0.00127963,0.163128704,23.87454033,0.006927696,3,51:29.6,,
5.00E-05,0.246083498,0.085284971,0.001128402,0.159670115,24.27755165,0.006902461,3,52:00.5,,
5.00E-05,0.246636003,0.085278668,0.001218189,0.160139143,24.00058556,0.006937877,3,52:31.5,,
5.00E-05,0.252099574,0.090268478,0.001283113,0.160547972,23.86228561,0.006963212,3,53:02.3,,
5.00E-05,0.245100707,0.089252688,0.001160544,0.154687479,24.35661507,0.006971259,3,53:33.6,,
5.00E-05,0.243530631,0.083412416,0.001185243,0.158932969,24.76285172,0.006981371,3,54:04.4,,
5.00E-05,0.241030887,0.088073641,0.00122774,0.151729509,24.32265472,0.006951292,3,54:35.3,,
5.00E-05,0.246124014,0.091311492,0.001200876,0.153611645,23.51818848,0.006935255,3,55:06.0,,
5.00E-05,0.24067153,0.088001952,0.001327861,0.151341721,24.35935593,0.006934557,3,55:37.1,,
5.00E-05,0.240670621,0.087747999,0.001168911,0.151753709,23.77300262,0.006964832,3,56:07.9,,
5.00E-05,0.230196953,0.082194299,0.001134066,0.146868587,24.92285156,0.00695812,3,56:38.8,,
5.00E-05,0.244131565,0.085911654,0.001259787,0.156960115,24.66672516,0.006953537,3,57:09.7,,
5.00E-05,0.239797309,0.083426073,0.00116934,0.155201897,25.16643715,0.006951677,3,57:40.7,,
5.00E-05,0.246076941,0.087348476,0.001151676,0.157576784,23.25034714,0.006949956,3,58:11.5,,
5.00E-05,0.245388299,0.089032553,0.001131727,0.15522401,23.47130966,0.006967413,3,58:42.5,,
5.00E-05,0.243870944,0.085981995,0.001166763,0.156722188,24.63796616,0.006964743,3,59:13.4,,
5.00E-05,0.244666412,0.091483422,0.001136983,0.15204601,23.80392838,0.006958701,3,59:44.4,,
5.00E-05,0.241412103,0.08624059,0.001163135,0.154008374,23.9209671,0.006963228,3,00:15.2,,
5.00E-05,0.238807186,0.085997157,0.001128132,0.1516819,24.35037994,0.006957045,3,00:46.4,,
5.00E-05,0.263946295,0.091400951,0.001266886,0.171278462,23.21340179,0.006974194,3,01:17.3,,
5.00E-05,0.246749341,0.088148959,0.001177317,0.157423064,24.40599251,0.006982557,3,01:48.3,,
5.00E-05,0.240129858,0.09026783,0.001183553,0.148678467,23.92257881,0.006988899,3,02:19.1,,
5.00E-05,0.226756662,0.081185564,0.001195897,0.14437519,24.87953186,0.006980899,3,02:50.0,,
5.00E-05,0.250303149,0.091720112,0.001218219,0.157364801,22.94965744,0.006993669,3,03:20.8,,
5.00E-05,0.255614519,0.091080077,0.001217841,0.163316593,23.71700478,0.00703188,3,03:51.8,,
5.00E-05,0.247600213,0.088007458,0.001204512,0.158388242,24.23561859,0.007022559,3,04:22.6,,
5.00E-05,0.242257714,0.089412294,0.001323632,0.151521787,23.41591835,0.007012092,3,04:53.6,,
5.00E-05,0.24112913,0.085919611,0.001195382,0.15401414,24.64959145,0.007015854,3,05:26.3,,
5.00E-05,0.251871288,0.094843641,0.001209859,0.155817792,23.89278412,0.007022967,3,05:57.3,,
5.00E-05,0.250050396,0.085367337,0.001262481,0.163420573,24.16797447,0.00700916,3,06:28.3,,
5.00E-05,0.237033442,0.082630746,0.001162687,0.15324001,25.29125404,0.00701926,3,06:59.3,,
5.00E-05,0.235015988,0.087526731,0.001246434,0.146242827,24.3935585,0.007015084,3,07:30.2,,
5.00E-05,0.232102215,0.08322303,0.001061027,0.147818148,24.62455368,0.006993319,3,08:01.2,,
5.00E-05,0.234983027,0.081298403,0.00121527,0.152469352,25.35724831,0.006995067,3,08:32.1,,
5.00E-05,0.245953768,0.088166125,0.001162079,0.156625554,24.02384567,0.006980165,3,09:03.1,,
5.00E-05,0.250717252,0.088701658,0.001238765,0.160776824,24.38150787,0.006990735,3,09:33.9,,
5.00E-05,0.239338964,0.080251418,0.001210254,0.157877281,25.37983322,0.006979321,3,10:04.9,,
5.00E-05,0.239844173,0.087805703,0.001028622,0.151009843,23.7282486,0.00698248,3,10:35.8,,
5.00E-05,0.250546306,0.088181838,0.001233151,0.161131322,24.49665833,0.006988779,3,11:06.9,,
5.00E-05,0.244838446,0.085101768,0.001124759,0.158611923,23.94533348,0.006991128,3,11:37.7,,
5.00E-05,0.251066148,0.093862437,0.001212184,0.155991539,23.15602112,0.006993782,3,12:08.8,,
5.00E-05,0.250341117,0.090770602,0.001124938,0.158445582,22.94995499,0.006954436,3,12:39.7,,
5.00E-05,0.242040873,0.087711528,0.001242742,0.153086603,24.52291679,0.006966473,3,13:10.7,,
5.00E-05,0.244192272,0.089165926,0.001188942,0.153837413,24.55752563,0.006978079,3,13:41.7,,
5.00E-05,0.252816081,0.082772188,0.001187376,0.168856516,24.66275406,0.006972891,3,14:12.9,,
5.00E-05,0.239533052,0.088556595,0.00117374,0.149802715,24.42657661,0.007002873,3,14:43.8,,
5.00E-05,0.255461633,0.089182802,0.001247781,0.165031046,24.15530205,0.00699572,3,15:14.8,,
5.00E-05,0.251373291,0.088419631,0.00113049,0.161823168,24.04140854,0.006992665,3,15:45.7,,
5.00E-05,0.243683696,0.090900898,0.001082618,0.151700184,23.43440819,0.006967702,3,16:16.7,,
5.00E-05,0.245078862,0.085165046,0.001190738,0.158723071,24.75372696,0.006981465,3,16:47.4,,
5.00E-05,0.25236994,0.089195192,0.001167147,0.162007585,23.87483788,0.006962441,3,17:18.4,,
5.00E-05,0.244100988,0.087370127,0.001102731,0.15562813,24.21735001,0.006953516,3,17:49.2,,
5.00E-05,0.238399446,0.09182068,0.001135545,0.145443216,23.53512192,0.006943298,3,18:20.2,,
5.00E-05,0.246557772,0.084648006,0.001296353,0.160613418,24.50140381,0.006952346,3,18:51.0,,
5.00E-05,0.244149715,0.092699558,0.001154968,0.150295183,23.79986,0.006945802,3,19:22.2,,
5.00E-05,0.248084038,0.087085322,0.001158318,0.15984039,24.01773071,0.006950086,3,19:53.1,,
5.00E-05,0.233444333,0.085974313,0.001203822,0.146266207,24.2481575,0.006933608,3,20:24.0,,
5.00E-05,0.244375974,0.08473745,0.001187474,0.158451051,24.9084816,0.006947147,3,20:54.9,,
5.00E-05,0.239884332,0.087543495,0.001267691,0.151073143,24.29942131,0.006930835,3,21:25.8,,
5.00E-05,0.258780748,0.096349157,0.001110478,0.161321118,22.59970474,0.006923778,3,21:56.8,,
5.00E-05,0.237935632,0.084270671,0.001180728,0.152484238,24.8342495,0.006938986,3,22:27.7,,
5.00E-05,0.250280648,0.087011307,0.001219302,0.162050039,24.54613686,0.006929199,3,22:58.5,,
5.00E-05,0.247337282,0.085163929,0.001153617,0.161019728,23.85162735,0.006934564,3,23:29.4,,
5.00E-05,0.232626617,0.083819628,0.001147329,0.147659659,24.25278473,0.006928653,3,24:00.3,,
5.00E-05,0.246455431,0.09136489,0.001154044,0.15393649,23.39696693,0.006920798,3,24:33.2,,
5.00E-05,0.241255358,0.0875732,0.001167282,0.152514875,23.38670349,0.00694208,3,25:04.0,,
5.00E-05,0.237987965,0.089450434,0.001274923,0.147262618,24.05703735,0.006941613,3,25:34.8,,
5.00E-05,0.242511302,0.090498157,0.001174303,0.150838852,24.27458572,0.006932464,3,26:05.7,,
5.00E-05,0.245419934,0.087683938,0.001184512,0.15655148,23.81066132,0.006943723,3,26:36.8,,
5.00E-05,0.242854089,0.078357138,0.001103413,0.163393527,24.91123581,0.006932559,3,27:07.5,,
5.00E-05,0.239902258,0.090130597,0.001117867,0.14865379,24.1644001,0.006917351,3,27:38.5,,
5.00E-05,0.236106277,0.083957069,0.001140221,0.151008978,24.14649582,0.006922227,3,28:09.3,,
5.00E-05,0.246067613,0.08824347,0.001097685,0.15672645,24.33804703,0.006925889,3,28:40.3,,
5.00E-05,0.245366991,0.083948702,0.001163519,0.160254776,24.79184151,0.00691774,3,29:11.3,,
5.00E-05,0.251467258,0.086084142,0.001172297,0.164210811,25.07965279,0.00689746,3,29:42.3,,
5.00E-05,0.248582989,0.090111211,0.001110854,0.157360926,24.06769562,0.006889108,3,30:13.2,,
5.00E-05,0.23528263,0.085790902,0.001404589,0.148087129,24.69820786,0.006869298,3,30:44.2,,
5.00E-05,0.249153614,0.09306933,0.001163643,0.154920638,22.9749527,0.006873575,3,31:15.1,,
5.00E-05,0.249249861,0.086823583,0.001136973,0.161289304,23.90873146,0.006858144,3,31:46.2,,
5.00E-05,0.249300033,0.091730118,0.001159891,0.156410024,22.84773827,0.006849559,3,32:17.0,,
5.00E-05,0.247692943,0.086401492,0.001250619,0.160040826,24.5757885,0.006850447,3,32:48.0,,
5.00E-05,0.243894666,0.089604042,0.00115578,0.153134853,23.29399109,0.006844694,3,33:18.8,,
5.00E-05,0.254757375,0.090187959,0.001233037,0.163336381,23.3136158,0.006851022,3,33:49.8,,
5.00E-05,0.248860627,0.090259075,0.001224016,0.157377526,24.20484924,0.006841486,3,34:29.4,,
5.00E-05,0.24869132,0.09828838,0.001257164,0.149145767,22.68645096,0.006829381,3,35:00.6,,
5.00E-05,0.267736167,0.090868808,0.001288417,0.175578952,23.28920555,0.006878168,3,35:31.5,,
5.00E-05,0.252595305,0.087144814,0.001241076,0.164209411,24.78380585,0.006860643,3,36:02.4,,
5.00E-05,0.236768425,0.08591193,0.001317106,0.149539396,23.86972427,0.006865804,3,36:33.2,,
5.00E-05,0.247345358,0.088155627,0.001221086,0.157968655,24.40642548,0.006877646,3,37:04.1,,
5.00E-05,0.244439602,0.08907856,0.001271371,0.154089674,24.59115028,0.006859109,3,37:35.1,,
5.00E-05,0.243068606,0.086083628,0.001294598,0.155690387,24.30169868,0.006872338,3,38:06.0,,
5.00E-05,0.241320759,0.088641174,0.001223472,0.151456103,24.04495621,0.00688646,3,38:36.9,,
5.00E-05,0.252296269,0.08439219,0.00120721,0.166696876,24.665205,0.006881931,3,39:07.8,,
5.00E-05,0.253874213,0.089169621,0.001183922,0.163520679,24.38738823,0.006872496,3,39:38.8,,
5.00E-05,0.233941823,0.084034145,0.001156559,0.148751125,25.46420097,0.006872289,3,40:09.8,,
5.00E-05,0.237280339,0.089381136,0.001223432,0.14667578,23.17991447,0.006879348,3,40:40.7,,
5.00E-05,0.244159013,0.080911539,0.001207604,0.162039861,25.12394714,0.006909634,3,41:11.6,,
5.00E-05,0.25600189,0.092132978,0.001234198,0.16263473,23.46321869,0.006909587,3,41:42.6,,
5.00E-05,0.242773831,0.090908505,0.001213772,0.150651559,23.09830856,0.006901924,3,42:13.5,,
5.00E-05,0.254490644,0.087648399,0.001240386,0.16560185,25.19952011,0.006887249,3,42:44.4,,
5.00E-05,0.249244034,0.081202328,0.001231565,0.16681014,25.03716278,0.006877957,3,43:17.2,,
5.00E-05,0.242970467,0.087523371,0.001182355,0.154264748,24.54897308,0.006887186,3,43:48.1,,
5.00E-05,0.242864743,0.084675476,0.001146989,0.15704228,24.7024231,0.006885531,3,44:18.9,,
5.00E-05,0.247071087,0.089057341,0.001260556,0.156753197,23.51239204,0.006918911,3,44:49.8,,
5.00E-05,0.25259912,0.087672949,0.001246964,0.163679197,23.74452782,0.006928287,3,45:20.9,,
5.00E-05,0.243523896,0.092779428,0.001137025,0.149607435,23.08114624,0.006909763,3,45:51.8,,
5.00E-05,0.23587957,0.085294619,0.0011436,0.149441361,24.34951782,0.006916358,3,46:22.8,,
5.00E-05,0.241159827,0.083177932,0.00117361,0.156808287,25.05952072,0.006911657,3,46:53.8,,
5.00E-05,0.248212278,0.089476861,0.001261281,0.157474145,23.76626778,0.006930144,3,47:24.8,,
5.00E-05,0.247298688,0.089580692,0.001227799,0.156490192,24.1068573,0.006943941,3,47:55.6,,
5.00E-05,0.229909688,0.08247748,0.001230493,0.146201715,25.0930748,0.006934861,3,48:26.6,,
5.00E-05,0.250953317,0.087438375,0.001206674,0.162308261,24.09980392,0.00692534,3,48:57.5,,
5.00E-05,0.247986108,0.091915414,0.00119804,0.154872656,23.95085526,0.006939697,3,49:28.6,,
5.00E-05,0.257126629,0.094391048,0.001143785,0.161591798,23.79275894,0.006942835,3,49:59.5,,
5.00E-05,0.233456358,0.088231668,0.001159563,0.144065127,23.49243927,0.006945448,3,50:30.6,,
5.00E-05,0.24317047,0.085586332,0.001133773,0.156450376,24.56476402,0.006932054,3,51:01.4,,
5.00E-05,0.236110017,0.088736139,0.001149114,0.146224767,23.57042503,0.006930603,3,51:32.4,,
5.00E-05,0.237020224,0.079767659,0.001184032,0.156068534,25.79245377,0.006917578,3,52:03.3,,
5.00E-05,0.254689932,0.092507817,0.001377818,0.160804302,23.81225204,0.006912678,3,52:34.3,,
5.00E-05,0.241685852,0.081785418,0.00131012,0.158590317,24.67886925,0.00690358,3,53:05.3,,
5.00E-05,0.245710954,0.087581992,0.001213608,0.156915352,24.05849838,0.006885688,3,53:36.3,,
5.00E-05,0.244195044,0.091529094,0.001231251,0.151434705,23.66027641,0.006872932,3,54:07.3,,
5.00E-05,0.239640564,0.08109922,0.001232712,0.157308638,25.14815903,0.006873951,3,54:38.2,,
5.00E-05,0.242383987,0.085850269,0.001179705,0.155354008,24.28853226,0.006866606,3,55:09.1,,
5.00E-05,0.243048161,0.091625862,0.001200327,0.150221974,24.06189346,0.006871359,3,55:40.3,,
5.00E-05,0.23424086,0.080360442,0.00117582,0.152704597,24.73628998,0.006875836,3,56:11.4,,
5.00E-05,0.259483308,0.092761844,0.001329351,0.165392116,23.47083664,0.006889324,3,56:42.4,,
5.00E-05,0.239855707,0.086799853,0.001114256,0.151941597,23.93626404,0.006862707,3,57:13.2,,
5.00E-05,0.240634993,0.083109044,0.00121643,0.156309515,24.67982101,0.006870638,3,57:44.3,,
5.00E-05,0.240120575,0.082542017,0.001173454,0.156405106,25.04499626,0.006863559,3,58:15.2,,
5.00E-05,0.236218363,0.08695548,0.00111254,0.14815034,24.3300972,0.006853855,3,58:46.2,,
5.00E-05,0.245396614,0.084981151,0.001131368,0.1592841,24.72306824,0.006851258,3,59:17.2,,
5.00E-05,0.250231147,0.082546785,0.001202994,0.166481376,25.41970253,0.006857114,3,59:48.2,,
,,,,,,,3,00:11.2,0.845308304,15.63282967
5.00E-05,0.239813477,0.080709599,0.00113745,0.15796642,24.49705887,0.006853675,3,00:40.7,,
5.00E-05,0.240933448,0.087820239,0.001117933,0.151995286,24.20830154,0.006838975,3,01:11.7,,
5.00E-05,0.248443484,0.086888634,0.001101037,0.160453811,24.07598305,0.006832439,3,01:42.7,,
5.00E-05,0.259939343,0.089956217,0.001102497,0.168880627,23.22777557,0.006829426,3,02:13.7,,
5.00E-05,0.251795977,0.095833689,0.001149623,0.154812664,22.46159554,0.006850395,3,02:46.6,,
5.00E-05,0.252483219,0.098747432,0.001203889,0.152531892,23.56666374,0.006865814,3,03:17.7,,
5.00E-05,0.246667191,0.096030824,0.001219159,0.149417207,23.11748123,0.006878089,3,03:48.6,,
5.00E-05,0.252684832,0.084452502,0.001180951,0.167051375,23.8922863,0.006884697,3,04:19.6,,
5.00E-05,0.243035182,0.085517086,0.001141508,0.156376585,24.2908268,0.006866279,3,04:50.6,,
5.00E-05,0.244419128,0.080919161,0.001135056,0.162364915,24.66018677,0.006862449,3,05:21.7,,
5.00E-05,0.241994292,0.084226407,0.001124206,0.156643674,24.50855637,0.006870353,3,05:52.7,,
5.00E-05,0.245276585,0.083457135,0.001308333,0.160511121,24.4997139,0.006864959,3,06:23.7,,
5.00E-05,0.251411617,0.088659346,0.001155027,0.161597252,23.97654724,0.006870353,3,06:54.6,,
5.00E-05,0.236094773,0.082585603,0.001204604,0.152304575,24.54724884,0.006874027,3,07:25.6,,
5.00E-05,0.253273666,0.092838779,0.001257737,0.159177139,23.20352936,0.006865375,3,07:56.5,,
5.00E-05,0.249103248,0.089271404,0.001108214,0.158723623,23.75152588,0.006868883,3,08:27.6,,
5.00E-05,0.252813697,0.090120681,0.001261187,0.161431834,23.97294617,0.006868017,3,08:58.5,,
5.00E-05,0.246861845,0.089637265,0.001251228,0.155973345,23.97575378,0.00684756,3,09:29.5,,
5.00E-05,0.251277924,0.091839887,0.001295153,0.158142865,23.38033295,0.006848279,3,10:00.5,,
5.00E-05,0.25049901,0.089632891,0.001235997,0.159630105,24.27565765,0.006835467,3,10:31.4,,
5.00E-05,0.245496511,0.087065235,0.001365809,0.157065466,24.47385025,0.006807399,3,11:02.5,,
5.00E-05,0.251984239,0.085757434,0.001112385,0.165114403,25.10580063,0.006848931,3,11:33.4,,
5.00E-05,0.240758747,0.082514979,0.001173985,0.157069787,25.13011551,0.006848109,3,12:04.5,,
5.00E-05,0.264106274,0.091654785,0.001127866,0.171323627,22.96605301,0.00683815,3,12:35.4,,
5.00E-05,0.242254168,0.081922732,0.001149414,0.159182012,25.23591232,0.006835095,3,13:06.3,,
5.00E-05,0.236578047,0.087861858,0.001240769,0.147475421,24.4943409,0.006827529,3,13:37.3,,
5.00E-05,0.236412197,0.083704822,0.001107873,0.151599512,24.70554543,0.006819036,3,14:08.2,,
5.00E-05,0.238660991,0.083483122,0.001089624,0.154088244,25.0674839,0.006801763,3,14:39.1,,
5.00E-05,0.235840648,0.080137342,0.001215349,0.154487953,25.13543892,0.006795879,3,15:10.1,,
5.00E-05,0.225362182,0.082482748,0.001245519,0.141633913,24.57066345,0.00681705,3,15:41.2,,
5.00E-05,0.247996554,0.082601152,0.001170376,0.164225027,24.90144348,0.006804485,3,16:12.1,,
5.00E-05,0.24586612,0.086958274,0.001144299,0.157763556,24.38833618,0.006825207,3,16:43.4,,
5.00E-05,0.240086123,0.085912958,0.001161782,0.153011382,24.70319557,0.006824267,3,17:14.3,,
5.00E-05,0.217192709,0.084357731,0.00115707,0.131677911,24.19543839,0.006827574,3,17:45.4,,
5.00E-05,0.235446274,0.09275081,0.001264006,0.141431466,23.43812943,0.006818487,3,18:16.3,,
5.00E-05,0.241330326,0.085654087,0.001176485,0.154499754,24.35396194,0.006819437,3,18:47.3,,
5.00E-05,0.25098595,0.093280174,0.001134404,0.156571373,23.46036911,0.006835076,3,19:18.2,,
5.00E-05,0.250243336,0.090985239,0.001275435,0.157982662,23.74618149,0.006838332,3,19:49.4,,
5.00E-05,0.241071224,0.083761379,0.001203198,0.156106651,24.6293602,0.006837618,3,20:20.4,,
5.00E-05,0.252738118,0.092057504,0.001248799,0.1594318,24.03157234,0.006821046,3,20:51.2,,
5.00E-05,0.247213662,0.098373681,0.001240402,0.147599578,22.73574448,0.006800109,3,21:22.2,,
5.00E-05,0.250343889,0.084268689,0.001242336,0.16483286,24.04006577,0.006800349,3,21:55.2,,
